new_user_id,original_user_id,new_exer_id,original_exer_id,new_knowledge_code,original_knowledge_code
133,70855,133,408,133,304
134,70868,134,409,134,305
135,70872,135,433,135,306
136,70874,136,436,136,307
137,70890,137,447,137,308
138,70892,138,448,138,309
139,70895,139,453,139,310
140,70897,140,454,140,311
141,70902,141,455,141,312
142,70907,142,456,142,314
143,70912,143,457,143,315
144,70913,144,459,144,316
145,70914,145,462,145,317
146,70917,146,463,146,320
147,70918,147,464,147,321
148,70919,148,466,148,322
149,70938,149,467,149,323
150,70939,150,472,150,325
151,70940,151,474,151,331
152,70943,152,477,152,332
153,70944,153,478,153,333
154,70946,154,482,154,334
155,70949,155,523,155,336
156,70950,156,524,156,337
157,70951,157,525,157,338
158,70952,158,583,158,340
159,70954,159,584,159,346
160,70955,160,585,160,349
161,70958,161,586,161,350
162,70983,162,594,162,355
163,70987,163,595,163,359
164,70989,164,596,164,360
165,70996,165,597,165,362
166,71005,166,598,166,363
167,71006,167,599,167,366
168,71007,168,600,168,368
169,71010,169,601,169,370
170,71012,170,602,170,371
171,71014,171,603,171,374
172,71015,172,639,172,375
173,71016,173,640,173,376
174,71017,174,641,174,381
175,71018,175,642,175,382
176,71019,176,643,,
177,71020,177,644,,
178,71021,178,645,,
179,71022,179,646,,
180,71023,180,648,,
181,71024,181,649,,
182,71026,182,650,,
183,71029,183,651,,
184,71030,184,652,,
185,71031,185,653,,
186,71034,186,654,,
187,71037,187,655,,
188,71066,188,656,,
189,71067,189,657,,
190,71068,190,658,,
191,71069,191,659,,
192,71070,192,660,,
193,71071,193,661,,
194,71073,194,662,,
195,71078,195,669,,
196,71079,196,670,,
197,71087,197,671,,
198,71089,198,672,,
199,71090,199,673,,
200,71091,200,674,,
201,71093,201,675,,
202,71094,202,676,,
203,71096,203,677,,
204,71097,204,784,,
205,71098,205,785,,
206,71099,206,786,,
207,71104,207,787,,
208,71105,208,788,,
209,71106,209,789,,
210,71113,210,807,,
211,71119,211,808,,
212,71122,212,809,,
213,71123,213,810,,
214,71124,214,813,,
215,71127,215,814,,
216,71129,216,819,,
217,71130,217,820,,
218,71131,218,821,,
219,71134,219,822,,
220,71135,220,831,,
221,71136,221,832,,
222,71137,222,833,,
223,71141,223,834,,
224,71142,224,835,,
225,71143,225,836,,
226,71144,226,837,,
227,71145,227,838,,
228,71146,228,839,,
229,71147,229,847,,
230,71148,230,848,,
231,71149,231,849,,
232,71150,232,850,,
233,71151,233,851,,
234,71152,234,852,,
235,71154,235,853,,
236,71155,236,860,,
237,71156,237,861,,
238,71158,238,862,,
239,71172,239,865,,
240,71173,240,878,,
241,71174,241,879,,
242,71178,242,880,,
243,71180,243,881,,
244,71181,244,882,,
245,71184,245,890,,
246,71186,246,891,,
247,71188,247,892,,
248,71190,248,893,,
249,71202,249,894,,
250,71203,250,895,,
251,71207,251,896,,
252,71208,252,897,,
253,71209,253,898,,
254,71211,254,924,,
255,71213,255,925,,
256,71216,256,926,,
257,71218,257,936,,
258,71219,258,937,,
259,71224,259,938,,
260,71230,260,939,,
261,71231,261,940,,
262,71232,262,954,,
263,71234,263,955,,
264,71235,264,956,,
265,71263,265,960,,
266,71273,266,961,,
267,71291,267,962,,
268,71297,268,963,,
269,71418,269,964,,
270,71419,270,965,,
271,71427,271,966,,
272,71430,272,967,,
273,71433,273,968,,
274,71467,274,978,,
275,71551,275,979,,
276,71556,276,980,,
277,71557,277,984,,
278,71558,278,985,,
279,71560,279,986,,
280,71561,280,987,,
281,71563,281,988,,
282,71564,282,989,,
283,71570,283,990,,
284,71571,284,991,,
285,71572,285,997,,
286,71573,286,998,,
287,71740,287,999,,
288,71743,288,1000,,
289,71807,289,1001,,
290,71809,290,1002,,
291,71810,291,1003,,
292,71820,292,1004,,
293,71821,293,1005,,
294,71823,294,1006,,
295,71824,295,1007,,
296,71826,296,1008,,
297,71829,297,1009,,
298,71830,298,1010,,
299,71831,299,1011,,
300,71872,300,1012,,
301,71873,301,1013,,
302,71876,302,1014,,
303,71877,303,1015,,
304,71880,304,1016,,
305,71881,305,1017,,
306,71883,306,1018,,
307,71907,307,1019,,
308,71918,308,1020,,
309,71996,309,1021,,
310,72055,310,1022,,
311,72059,311,1028,,
312,72060,312,1029,,
313,72063,313,1030,,
314,72091,314,1031,,
315,72093,315,1032,,
316,72327,316,1033,,
317,72374,317,1035,,
318,72378,318,1036,,
319,72380,319,1037,,
320,72537,320,1038,,
321,72720,321,1040,,
322,72726,322,1041,,
323,72728,323,1042,,
324,72729,324,1043,,
325,72730,325,1044,,
326,72735,326,1045,,
327,72738,327,1056,,
328,72829,328,1057,,
329,72880,329,1058,,
330,73100,330,1059,,
331,73104,331,1062,,
332,73214,332,1063,,
333,73289,333,1069,,
334,73321,334,1080,,
335,73453,335,1081,,
336,73522,336,1082,,
337,73593,337,1083,,
338,73600,338,1084,,
339,73604,339,1085,,
340,73633,340,1086,,
341,73684,341,1088,,
342,73685,342,1089,,
343,73702,343,1090,,
344,73791,344,1091,,
345,73962,345,1092,,
346,74018,346,1093,,
347,74064,347,1094,,
348,74087,348,1095,,
349,74269,349,1096,,
350,74384,350,1097,,
351,74433,351,1098,,
352,74434,352,1099,,
353,74459,353,1100,,
354,74510,354,1116,,
355,74651,355,1117,,
356,74673,356,1118,,
357,74674,357,1119,,
358,74676,358,1120,,
359,74678,359,1122,,
360,74681,360,1123,,
361,74693,361,1124,,
362,74698,362,1125,,
363,74701,363,1126,,
364,74703,364,1127,,
365,74704,365,1128,,
366,74834,366,1129,,
367,74864,367,1130,,
368,74964,368,1131,,
369,75101,369,1132,,
370,75117,370,1133,,
371,75158,371,1136,,
372,75169,372,1137,,
373,75316,373,1138,,
374,75346,374,1139,,
375,75361,375,1144,,
376,75532,376,1145,,
377,75862,377,1146,,
378,75982,378,1147,,
379,76033,379,1148,,
380,76037,380,1149,,
381,76177,381,1150,,
382,76180,382,1151,,
383,76418,383,1152,,
384,76528,384,1153,,
385,76658,385,1154,,
386,76679,386,1163,,
387,76685,387,1170,,
388,76748,388,1171,,
389,76852,389,1172,,
390,76868,390,1173,,
391,76871,391,1175,,
392,76898,392,1176,,
393,76975,393,1177,,
394,76992,394,1178,,
395,77069,395,1181,,
396,77296,396,1182,,
397,77379,397,1183,,
398,77717,398,1184,,
399,77725,399,1185,,
400,77738,400,1186,,
401,77739,401,1187,,
402,77751,402,1188,,
403,77759,403,1189,,
404,77771,404,1214,,
405,77862,405,1215,,
406,77866,406,1216,,
407,77868,407,1217,,
408,77870,408,1218,,
409,77888,409,1251,,
410,77899,410,1252,,
411,77902,411,1253,,
412,77912,412,1254,,
413,77934,413,1261,,
414,77939,414,1262,,
415,77940,415,1263,,
416,77941,416,1264,,
417,77942,417,1268,,
418,77944,418,1269,,
419,77945,419,1270,,
420,77947,420,1271,,
421,77948,421,1283,,
422,77949,422,1284,,
423,77954,423,1297,,
424,77955,424,1298,,
425,77956,425,1300,,
426,77957,426,1301,,
427,77958,427,1303,,
428,77960,428,1305,,
429,77961,429,1306,,
430,77962,430,1351,,
431,77963,431,1357,,
432,77965,432,1362,,
433,77966,433,1363,,
434,77967,434,1385,,
435,77968,435,1474,,
436,77969,436,1475,,
437,77970,437,1476,,
438,77971,438,1477,,
439,77973,439,1478,,
440,77990,440,1479,,
441,77991,441,1490,,
442,77992,442,1498,,
443,77993,443,1500,,
444,77994,444,1501,,
445,77997,445,1503,,
446,77998,446,1512,,
447,77999,447,1530,,
448,78000,448,1533,,
449,78001,449,1541,,
450,78002,450,1561,,
451,78003,451,1563,,
452,78004,452,1570,,
453,78005,453,1580,,
454,78006,454,1581,,
455,78007,455,1582,,
456,78008,456,1596,,
457,78010,457,1597,,
458,78011,458,1613,,
459,78012,459,1615,,
460,78013,460,1616,,
461,78016,461,1619,,
462,78017,462,1621,,
463,78018,463,1623,,
464,78019,464,1624,,
465,78020,465,1625,,
466,78021,466,1626,,
467,78022,467,1627,,
468,78023,468,1639,,
469,78024,469,1643,,
470,78026,470,1644,,
471,78027,471,1648,,
472,78028,472,1649,,
473,78029,473,1650,,
474,78030,474,1653,,
475,78031,475,1660,,
476,78032,476,1674,,
477,78033,477,1697,,
478,78055,478,1984,,
479,78058,479,1987,,
480,78059,480,1989,,
481,78062,481,2063,,
482,78073,482,2064,,
483,78075,483,2065,,
484,78076,484,2066,,
485,78079,485,2067,,
486,78082,486,2068,,
487,78090,487,2074,,
488,78091,488,2075,,
489,78092,489,2076,,
490,78093,490,2077,,
491,78094,491,2078,,
492,78095,492,2079,,
493,78096,493,2080,,
494,78097,494,2081,,
495,78098,495,2082,,
496,78099,496,2083,,
497,78100,497,2084,,
498,78101,498,2093,,
499,78102,499,2094,,
500,78103,500,2095,,
501,78104,501,2096,,
502,78105,502,2097,,
503,78106,503,2098,,
504,78107,504,2099,,
505,78108,505,2101,,
506,78109,506,2102,,
507,78111,507,2103,,
508,78112,508,2104,,
509,78113,509,2105,,
510,78114,510,2106,,
511,78115,511,2107,,
512,78116,512,2108,,
513,78117,513,2109,,
514,78118,514,2110,,
515,78119,515,2111,,
516,78120,516,2112,,
517,78121,517,2113,,
518,78122,518,2114,,
519,78123,519,2115,,
520,78124,520,2116,,
521,78125,521,2117,,
522,78126,522,2118,,
523,78127,523,2123,,
524,78128,524,2124,,
525,78129,525,2125,,
526,78130,526,2126,,
527,78131,527,2127,,
528,78132,528,2128,,
529,78133,529,2129,,
530,78134,530,2130,,
531,78135,531,2131,,
532,78136,532,2132,,
533,78137,533,2146,,
534,78154,534,2147,,
535,78155,535,2148,,
536,78157,536,2149,,
537,78158,537,2171,,
538,78159,538,2181,,
539,78160,539,2182,,
540,78161,540,2183,,
541,78163,541,2184,,
542,78164,542,2185,,
543,78166,543,2186,,
544,78167,544,2193,,
545,78168,545,2194,,
546,78169,546,2195,,
547,78171,547,2196,,
548,78173,548,2197,,
549,78174,549,2198,,
550,78175,550,2199,,
551,78176,551,2200,,
552,78177,552,2201,,
553,78178,553,2206,,
554,78181,554,2209,,
555,78182,555,2211,,
556,78183,556,2213,,
557,78184,557,2214,,
558,78185,558,2215,,
559,78186,559,2216,,
560,78187,560,2217,,
561,78188,561,2218,,
562,78189,562,2219,,
563,78190,563,2220,,
564,78191,564,2221,,
565,78192,565,2222,,
566,78193,566,2223,,
567,78194,567,2224,,
568,78195,568,2225,,
569,78196,569,2226,,
570,78198,570,2227,,
571,78199,571,2228,,
572,78200,572,2229,,
573,78201,573,2230,,
574,78202,574,2231,,
575,78204,575,2232,,
576,78205,576,2233,,
577,78206,577,2234,,
578,78207,578,2235,,
579,78208,579,2236,,
580,78209,580,2237,,
581,78210,581,2238,,
582,78211,582,2239,,
583,78212,583,2240,,
584,78213,584,2241,,
585,78214,585,2242,,
586,78215,586,2243,,
587,78216,587,2244,,
588,78217,588,2245,,
589,78218,589,2246,,
590,78219,590,2247,,
591,78220,591,2248,,
592,78221,592,2249,,
593,78223,593,2255,,
594,78224,594,2256,,
595,78225,595,2257,,
596,78226,596,2259,,
597,78227,597,2260,,
598,78228,598,2261,,
599,78230,599,2262,,
600,78231,600,2263,,
601,78232,601,2264,,
602,78233,602,2265,,
603,78235,603,2266,,
604,78236,604,2267,,
605,78237,605,2268,,
606,78238,606,2269,,
607,78239,607,2270,,
608,78240,608,2274,,
609,78241,609,2285,,
610,78243,610,2286,,
611,78244,611,2287,,
612,78245,612,2288,,
613,78246,613,2289,,
614,78247,614,2345,,
615,78248,615,2668,,
616,78249,616,2672,,
617,78250,617,2685,,
618,78251,618,2686,,
619,78252,619,2688,,
620,78253,620,2690,,
621,78254,621,2695,,
622,78255,622,2696,,
623,78256,623,2697,,
624,78257,624,2698,,
625,78261,625,2710,,
626,78262,626,2711,,
627,78263,627,2716,,
628,78265,628,2717,,
629,78266,629,2718,,
630,78267,630,2719,,
631,78268,631,2730,,
632,78269,632,2736,,
633,78270,633,3071,,
634,78271,634,3083,,
635,78272,635,3092,,
636,78273,636,3093,,
637,78274,637,3094,,
638,78275,638,3095,,
639,78276,639,3098,,
640,78277,640,3099,,
641,78278,641,3100,,
642,78279,642,3101,,
643,78280,643,3102,,
644,78281,644,3103,,
645,78282,645,3104,,
646,78283,646,3105,,
647,78284,647,3106,,
648,78285,648,3107,,
649,78286,649,3108,,
650,78287,650,3111,,
651,78288,651,3154,,
652,78289,652,3158,,
653,78290,653,3523,,
654,78291,654,3524,,
655,78292,655,3525,,
656,78293,656,3526,,
657,78295,657,3532,,
658,78296,658,3533,,
659,78297,659,3534,,
660,78298,660,3535,,
661,78299,661,3536,,
662,78300,662,3537,,
663,78301,663,3538,,
664,78302,664,3539,,
665,78303,665,3540,,
666,78304,666,3541,,
667,78305,667,3542,,
668,78306,668,3543,,
669,78308,669,3544,,
670,78309,670,3545,,
671,78311,671,4003,,
672,78313,672,4013,,
673,78314,673,4014,,
674,78319,674,4015,,
675,78320,675,4038,,
676,78321,676,4039,,
677,78323,677,4040,,
678,78325,678,4041,,
679,78328,679,4042,,
680,78329,680,4043,,
681,78331,681,4044,,
682,78332,682,4045,,
683,78333,683,4046,,
684,78334,684,4056,,
685,78335,685,4057,,
686,78336,686,4058,,
687,78337,687,4059,,
688,78338,688,4062,,
689,78339,689,4063,,
690,78340,690,4064,,
691,78341,691,4065,,
692,78342,692,4066,,
693,78343,693,4067,,
694,78344,694,4068,,
695,78345,695,4069,,
696,78346,696,4070,,
697,78347,697,4072,,
698,78349,698,4076,,
699,78351,699,4080,,
700,78352,700,4081,,
701,78353,701,4082,,
702,78355,702,4083,,
703,78356,703,4084,,
704,78357,704,4380,,
705,78358,705,4381,,
706,78360,706,4382,,
707,78361,707,4384,,
708,78362,708,4385,,
709,78363,709,4386,,
710,78365,710,4387,,
711,78366,711,4388,,
712,78367,712,4398,,
713,78368,713,4400,,
714,78369,714,4418,,
715,78370,715,4419,,
716,78371,716,4420,,
717,78372,717,4421,,
718,78373,718,4458,,
719,78374,719,4464,,
720,78375,720,4465,,
721,78376,721,4466,,
722,78377,722,4467,,
723,78378,723,4468,,
724,78379,724,4478,,
725,78380,725,4483,,
726,78381,726,4484,,
727,78382,727,4486,,
728,78385,728,4490,,
729,78386,729,4503,,
730,78387,730,4507,,
731,78388,731,4509,,
732,78389,732,4510,,
733,78390,733,4511,,
734,78391,734,4512,,
735,78392,735,4513,,
736,78393,736,4514,,
737,78394,737,4517,,
738,78395,738,4518,,
739,78396,739,4519,,
740,78397,740,4520,,
741,78398,741,4521,,
742,78401,742,4522,,
743,78402,743,4523,,
744,78404,744,4524,,
745,78405,745,4525,,
746,78406,746,4533,,
747,78407,747,4534,,
748,78408,748,4535,,
749,78409,749,4542,,
750,78411,750,4543,,
751,78412,751,4546,,
752,78413,752,4548,,
753,78414,753,4549,,
754,78415,754,4550,,
755,78417,755,4551,,
756,78418,756,4552,,
757,78421,757,4553,,
758,78423,758,4554,,
759,78424,759,4555,,
760,78427,760,4556,,
761,78428,761,4557,,
762,78429,762,4559,,
763,78431,763,4562,,
764,78433,764,4571,,
765,78434,765,4572,,
766,78435,766,4588,,
767,78436,767,4589,,
768,78438,768,4590,,
769,78439,769,4591,,
770,78441,770,4592,,
771,78442,771,4593,,
772,78443,772,4594,,
773,78445,773,4596,,
774,78446,774,4656,,
775,78447,775,4657,,
776,78449,776,4665,,
777,78450,777,4666,,
778,78452,778,4667,,
779,78453,779,4668,,
780,78454,780,4669,,
781,78455,781,4670,,
782,78456,782,4671,,
783,78457,783,4672,,
784,78458,784,4673,,
785,78459,785,4674,,
786,78460,786,4675,,
787,78461,787,4676,,
788,78462,788,4679,,
789,78463,789,4685,,
790,78465,790,4686,,
791,78467,791,4732,,
792,78468,792,4738,,
793,78469,793,4739,,
794,78475,794,4740,,
795,78479,795,4741,,
796,78485,796,4760,,
797,78487,797,4761,,
798,78492,798,8344,,
799,78493,799,8347,,
800,78494,800,8710,,
801,78495,801,8715,,
802,78496,802,8716,,
803,78498,803,8717,,
804,78499,804,8718,,
805,78500,805,8719,,
806,78501,806,8720,,
807,78503,807,8783,,
808,78504,808,8785,,
809,78508,809,8786,,
810,78509,810,8787,,
811,78510,811,8788,,
812,78512,812,8790,,
813,78513,813,8791,,
814,78514,814,8793,,
815,78515,815,8794,,
816,78516,816,8800,,
817,78517,817,8820,,
818,78518,818,8840,,
819,78519,819,8841,,
820,78520,820,8842,,
821,78521,821,8843,,
822,78522,822,8844,,
823,78523,823,8845,,
824,78524,824,8846,,
825,78527,825,8847,,
826,78528,826,8848,,
827,78531,827,8849,,
828,78532,828,8857,,
829,78534,829,8858,,
830,78535,830,8859,,
831,78536,831,8861,,
832,78537,832,8862,,
833,78538,833,8863,,
834,78539,834,8864,,
835,78540,835,8865,,
836,78541,836,8866,,
837,78542,837,8867,,
838,78543,838,8869,,
839,78544,839,8870,,
840,78545,840,8871,,
841,78546,841,8874,,
842,78547,842,8984,,
843,78548,843,8985,,
844,78549,844,8986,,
845,78550,845,8999,,
846,78551,846,9000,,
847,78552,847,9001,,
848,78553,848,9002,,
849,78555,849,9061,,
850,78556,850,9062,,
851,78557,851,9064,,
852,78558,852,9065,,
853,78559,853,9083,,
854,78560,854,9084,,
855,78561,855,9085,,
856,78562,856,9086,,
857,78564,857,9087,,
858,78565,858,9090,,
859,78566,859,9091,,
860,78567,860,9092,,
861,78568,861,9153,,
862,78569,862,9156,,
863,78570,863,9162,,
864,78571,864,9163,,
865,78572,865,9164,,
866,78573,866,9165,,
867,78574,867,9166,,
868,78575,868,9167,,
869,78576,869,9171,,
870,78577,870,9172,,
871,78579,871,9173,,
872,78580,872,9174,,
873,78581,873,9175,,
874,78582,874,9176,,
875,78583,875,9177,,
876,78584,876,9178,,
877,78585,877,9179,,
878,78586,878,9180,,
879,78587,879,9181,,
880,78588,880,9183,,
881,78589,881,9184,,
882,78590,882,9185,,
883,78591,883,9187,,
884,78592,884,9282,,
885,78593,885,9283,,
886,78594,886,9284,,
887,78595,887,9285,,
888,78598,888,9286,,
889,78610,889,9287,,
890,78647,890,9288,,
891,78673,891,9289,,
892,78674,892,9290,,
893,78675,893,9291,,
894,78704,894,9292,,
895,78705,895,9293,,
896,78706,896,9294,,
897,78707,897,9332,,
898,78708,898,9333,,
899,78709,899,9369,,
900,78710,900,9370,,
901,78711,901,9371,,
902,78712,902,9372,,
903,78713,903,9373,,
904,78714,904,9374,,
905,78716,905,9375,,
906,78718,906,9376,,
907,78719,907,9377,,
908,78720,908,9400,,
909,78721,909,9401,,
910,78722,910,9402,,
911,78723,911,9403,,
912,78724,912,9609,,
913,78725,913,9610,,
914,78726,914,9612,,
915,78727,915,9613,,
916,78728,916,9614,,
917,78729,917,9615,,
918,78732,918,9616,,
919,78733,919,9650,,
920,78757,920,9651,,
921,78763,921,9652,,
922,78764,922,9653,,
923,78765,923,9654,,
924,78766,924,9655,,
925,78767,925,9656,,
926,78768,926,9657,,
927,78769,927,9658,,
928,78770,928,9659,,
929,78771,929,9660,,
930,78772,930,9661,,
931,78773,931,9662,,
932,78774,932,9663,,
933,78775,933,9664,,
934,78776,934,9665,,
935,78777,935,9666,,
936,78778,936,9673,,
937,78779,937,9674,,
938,78780,938,9676,,
939,78781,939,9677,,
940,78782,940,9678,,
941,78783,941,9679,,
942,78784,942,9680,,
943,78785,943,9686,,
944,78786,944,9687,,
945,78787,945,9772,,
946,78788,946,9793,,
947,78789,947,9794,,
948,78791,948,10970,,
949,78792,949,10971,,
950,78793,950,12251,,
951,78794,951,12252,,
952,78795,952,12274,,
953,78796,953,12275,,
954,78797,954,12276,,
955,78798,955,12277,,
956,78799,956,12291,,
957,78800,957,12292,,
958,78801,958,12293,,
959,78803,959,12294,,
960,78804,960,12295,,
961,78805,961,12296,,
962,78806,962,12297,,
963,78807,963,12298,,
964,78808,964,12299,,
965,78809,965,12301,,
966,78810,966,12302,,
967,78811,967,12303,,
968,78812,968,12309,,
969,78813,969,12310,,
970,78814,970,12311,,
971,78815,971,12312,,
972,78816,972,12320,,
973,78817,973,12324,,
974,78818,974,12327,,
975,78819,975,12333,,
976,78820,976,12334,,
977,78821,977,12335,,
978,78822,978,12337,,
979,78823,979,12339,,
980,78824,980,12344,,
981,78825,981,12347,,
982,78826,982,12350,,
983,78827,983,12353,,
984,78828,984,12354,,
985,78829,985,12365,,
986,78830,986,12366,,
987,78833,987,12372,,
988,78834,988,12373,,
989,78835,989,12374,,
990,78836,990,12375,,
991,78837,991,12376,,
992,78838,992,12380,,
993,78839,993,12383,,
994,78840,994,12386,,
995,78842,995,12390,,
996,78843,996,12395,,
997,78844,997,12404,,
998,78846,998,12414,,
999,78847,999,12430,,
1000,78848,1000,12470,,
1001,78849,1001,12478,,
1002,78863,1002,12519,,
1003,78868,1003,12520,,
1004,78872,1004,12524,,
1005,78874,1005,12570,,
1006,78875,1006,12638,,
1007,78876,1007,12644,,
1008,78877,1008,12652,,
1009,78878,1009,12800,,
1010,78879,1010,12801,,
1011,78880,1011,12802,,
1012,78881,1012,12805,,
1013,78882,1013,12806,,
1014,78883,1014,12809,,
1015,78884,1015,12813,,
1016,78885,1016,12838,,
1017,78886,1017,12840,,
1018,78887,1018,12842,,
1019,78888,1019,12843,,
1020,78889,1020,12844,,
1021,78890,1021,12865,,
1022,78891,1022,12866,,
1023,78892,1023,12870,,
1024,78893,1024,12876,,
1025,78894,1025,12914,,
1026,78895,1026,12931,,
1027,78896,1027,12937,,
1028,78897,1028,12944,,
1029,78899,1029,12949,,
1030,78900,1030,12969,,
1031,78901,1031,12973,,
1032,78902,1032,12978,,
1033,78903,1033,12981,,
1034,78904,1034,12985,,
1035,78905,1035,12988,,
1036,78906,1036,12990,,
1037,78907,1037,13013,,
1038,78908,1038,13029,,
1039,78909,1039,13049,,
1040,78910,1040,13069,,
1041,78911,1041,13070,,
1042,78912,1042,13071,,
1043,78913,1043,13072,,
1044,78914,1044,13077,,
1045,78915,1045,13080,,
1046,78916,1046,13087,,
1047,78917,1047,13088,,
1048,78918,1048,13089,,
1049,78919,1049,13093,,
1050,78920,1050,13102,,
1051,78921,1051,13112,,
1052,78922,1052,13118,,
1053,78923,1053,13129,,
1054,78924,1054,13130,,
1055,78926,1055,13131,,
1056,78927,1056,13139,,
1057,78928,1057,13152,,
1058,78944,1058,13158,,
1059,78945,1059,13159,,
1060,78946,1060,13160,,
1061,78947,1061,13163,,
1062,78948,1062,13169,,
1063,78949,1063,13174,,
1064,78951,1064,13178,,
1065,78952,1065,13230,,
1066,78953,1066,13233,,
1067,78954,1067,13249,,
1068,78955,1068,13291,,
1069,78956,1069,13297,,
1070,78957,1070,13298,,
1071,78958,1071,13302,,
1072,78959,1072,13305,,
1073,78968,1073,13310,,
1074,78969,1074,13312,,
1075,78970,1075,13314,,
1076,78971,1076,13317,,
1077,78972,1077,13320,,
1078,78973,1078,13322,,
1079,78974,1079,13331,,
1080,78975,1080,13339,,
1081,78976,1081,13340,,
1082,78977,1082,13346,,
1083,78978,1083,13351,,
1084,78979,1084,13363,,
1085,78980,1085,13365,,
1086,78981,1086,13383,,
1087,78982,1087,13386,,
1088,78983,1088,13389,,
1089,78984,1089,13393,,
1090,78985,1090,13409,,
1091,78986,1091,13411,,
1092,78987,1092,13416,,
1093,78988,1093,13420,,
1094,78989,1094,13427,,
1095,78990,1095,13428,,
1096,78991,1096,13429,,
1097,78992,1097,13430,,
1098,78993,1098,13432,,
1099,78994,1099,13441,,
1100,78995,1100,13448,,
1101,78996,1101,13467,,
1102,78997,1102,13473,,
1103,78998,1103,13476,,
1104,79000,1104,13485,,
1105,79001,1105,13486,,
1106,79002,1106,13490,,
1107,79003,1107,13491,,
1108,79004,1108,13494,,
1109,79005,1109,13495,,
1110,79006,1110,13499,,
1111,79007,1111,13502,,
1112,79008,1112,13505,,
1113,79010,1113,13506,,
1114,79011,1114,13510,,
1115,79012,1115,13513,,
1116,79013,1116,13517,,
1117,79014,1117,13527,,
1118,79015,1118,13529,,
1119,79016,1119,13530,,
1120,79017,1120,13531,,
1121,79018,1121,13532,,
1122,79019,1122,13539,,
1123,79020,1123,13540,,
1124,79021,1124,13543,,
1125,79022,1125,13549,,
1126,79023,1126,13550,,
1127,79024,1127,13551,,
1128,79026,1128,13552,,
1129,79027,1129,13553,,
1130,79029,1130,13554,,
1131,79030,1131,13555,,
